ID,Time step,Position,Number of neighbors,Moved,Transacted,Poor,Rich,Amount of income gained/lost,Amount of tax paid,Amount of tax received,Amount of charity given,Amount of charity received
67,3,"14,3",2,False,True,False,False,-2.0,0.0,0.4586239923548806,0,0.0
68,3,"15,14",1,False,False,False,False,0.0,0.0,0.4586239923548806,0,0.0
70,3,"16,7",3,False,True,False,False,-5.0,0.0,0.4586239923548806,0,0.0
71,3,"1,14",2,False,True,False,False,1.0,0.46986015579062373,0.4586239923548806,0,0.0
73,3,"4,17",2,False,True,False,False,-1.0,0.0,0.4586239923548806,0,0.0
74,3,"12,14",2,False,True,False,False,-1.0,0.0,0.4586239923548806,0,0.0
75,3,"7,18",3,False,True,False,False,-1.0,0.4605863575723541,0.4586239923548806,0,0.0
76,3,"6,4",2,False,False,False,False,0.0,0.0,0.4586239923548806,0,0.0
77,3,"0,2",2,False,False,False,False,0.0,0.0,0.4586239923548806,0,0.0
78,3,"2,7",2,False,True,False,False,-1.0,0.0,0.4586239923548806,0,0.0
79,3,"16,17",3,False,True,False,False,-2.0,0.0,0.4586239923548806,0,0.0
0,4,"10,10",4,False,True,False,False,2.0,1.419193254862873,0.5533267891566286,0,0.0
1,4,"10,11",3,False,True,False,False,6.0,1.9585079823798313,0.5533267891566286,0,0.0
2,4,"4,10",1,False,True,False,False,1.0,0.4950980392156863,0.5533267891566286,0,0.0
3,4,"16,6",4,False,True,False,False,5.0,1.916263160116199,0.5533267891566286,0,0.0
4,4,"12,16",3,False,True,False,False,2.0,0.978489456208187,0.5533267891566286,0,0.0
5,4,"8,7",1,False,False,False,False,0.0,0.0,0.5533267891566286,0,0.0
6,4,"11,7",2,False,True,False,False,1.0,0.46986015579062373,0.5533267891566286,0,0.0
7,4,"3,6",2,False,True,False,False,1.0,0.9265546577720383,0.5533267891566286,0,0.0
8,4,"9,14",2,False,True,False,False,2.0,0.9608609103086978,0.5533267891566286,0,0.0
9,4,"0,10",2,False,True,False,False,2.0,0.978489456208187,0.5533267891566286,0,0.0
